symbol,company_name,market_cap,latest_volume,cycle,isPurePrediction,release_date,whenInTheDay,end_price(first_available_sell_point),did_end_price_date_calculation_succeed,prediction [%],factor_price_change_list,weight_distribution_list,confidence,actual_price_change [%],digression [%],signComparison(predict/actual),start_price,n_open_price,n_close_price,n_high_price,n_low_price,n+1_open_price,n+1_close_price,n+1_high_price,n+1_low_price,n+2_close_price,n+2_high_price,n+2_low_price,n+3_close_price,n+3_high_price,n+3_low_price,n+4_close_price,n+4_high_price,n+4_low_price,n+5_close_price,n+5_high_price,n+5_low_price,prediction 0 [%],factor_price_change_list_parsed,prediction_by_factor_1,prediction_by_factor_2,prediction_by_factor_3,prediction_by_factor_4,prediction_by_factor_5,is_false_positive_factor_1,is_false_negative_factor_1,is_false_positive_factor_2,is_false_negative_factor_2,is_false_positive_factor_3,is_false_negative_factor_3,is_false_positive_factor_4,is_false_negative_factor_4,is_false_positive_factor_5,is_false_negative_factor_5,end_price,didWin,didWin_always_buy
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,287080347084.0,8690227,0,False,2025-02-20,Before market open,137.81,True,3.0,"[5.0, 6.5, 4.0, 1.0, -2.0]","[0.215, 0.14, 0.315, 0.14, 0.19]",0.55,9.56,-6.56,+/+,125.79,137.81,135.97,144.51,131.41,141.6,143.75,145.3,141.1,129.04,135.8,128.44,134.01,134.47,130.75,139.08,141.95,138.29,136.55,140.1,135.87,3.0,"[5.0, 6.5, 4.0, 1.0, -2.0]",5.0,6.5,4.0,1.0,-2.0,False,False,False,False,False,False,False,False,False,True,137.81,True,True
ALGN,Align Technology Inc. Common Stock,13081981932.0,1413534,0,False,2025-02-05,After market close,227.46,True,-0.46,"[3.5, 1.5, -1.0, -6.0, -1.5]","[0.245, 0.071, 0.276, 0.119, 0.288]",0.55,5.92,-6.38,-/+,214.75,217.01,216.36,218.21,214.3,227.46,218.38,232.2,211.0,210.55,224.18,210.53,212.03,216.95,211.59,210.52,212.23,206.56,205.34,208.79,204.5,-0.46,"[3.5, 1.5, -1.0, -6.0, -1.5]",3.5,1.5,-1.0,-6.0,-1.5,False,False,False,False,False,True,False,True,False,True,227.46,False,True
ALKS,Alkermes plc Ordinary Shares,4678406708.0,1871782,0,False,2025-02-12,Before market open,32.39,True,2.91,"[5.0, 1.7, 4.0, 4.5, -1.5]","[0.195, 0.15, 0.32, 0.15, 0.185]",0.65,1.35,1.56,+/+,31.96,32.39,33.5,33.73,31.33,33.62,36.0,36.06,33.13,35.89,36.24,35.23,35.9,36.45,35.41,35.84,36.22,35.61,35.5,35.93,35.09,2.91,"[5.0, 1.7, 4.0, 4.5, -1.5]",5.0,1.7,4.0,4.5,-1.5,False,False,False,False,False,False,False,False,False,True,32.39,True,True
ALLE,Allegion plc Ordinary Shares,11892011878.0,968122,0,False,2025-02-18,Before market open,130.41,True,1.95,"[3.5, 1.2, 4.0, -3.5, 1.5]","[0.224, 0.086, 0.276, 0.133, 0.281]",0.65,-1.84,3.79,+/-,132.85,130.41,125.38,132.62,125.11,125.38,126.06,126.76,123.68,126.59,126.94,125.09,126.64,127.4,125.49,127.41,129.23,126.01,129.36,130.49,127.77,1.95,"[3.5, 1.2, 4.0, -3.5, 1.5]",3.5,1.2,4.0,-3.5,1.5,True,False,True,False,True,False,False,False,True,False,130.41,False,False
ALGM,Allegro MicroSystems Inc. Common Stock,3454185600.0,2364106,0,False,2025-01-30,Before market open,22.15,True,-0.69,"[-5.0, -1.0, 3.0, 1.5, -2.5]","[0.181, 0.114, 0.262, 0.162, 0.281]",0.15,-3.06,2.37,-/-,22.85,22.15,24.0,24.37,21.5,24.41,24.09,25.17,23.81,22.96,23.05,22.16,23.94,23.97,22.89,24.61,25.14,23.4,25.01,25.55,24.34,-0.69,"[-5.0, -1.0, 3.0, 1.5, -2.5]",-5.0,-1.0,3.0,1.5,-2.5,False,False,False,False,True,False,True,False,False,False,22.15,True,False
LNT,Alliant Energy Corporation Common Stock,15542723670.0,1562504,1,False,2024-10-31,After market close,57.86,True,0.79,"[3.5, 2.5, -2.0, 1.0, 1.0]","[0.24, 0.14, 0.34, 0.13, 0.15]",0.55,0.07,0.72,+/+,57.82,57.96,59.0,59.45,57.96,57.86,56.78,58.67,56.4,56.55,57.17,56.05,57.15,57.2,56.26,56.05,56.6,55.32,55.3,56.38,55.14,0.79,"[3.5, 2.5, -2.0, 1.0, 1.0]",3.5,2.5,-2.0,1.0,1.0,False,False,False,False,False,True,False,False,False,False,57.86,True,True
ALSN,Allison Transmission Holdings Inc. Common Stock,7986553850.0,935892,1,False,2024-10-29,After market close,105.14,True,2.52,"[4.5, 2.5, 4.0, -3.0, 1.0]","[0.235, 0.145, 0.34, 0.135, 0.145]",0.65,5.81,-3.29,+/+,99.37,98.52,99.67,99.67,98.03,105.14,107.56,108.78,103.09,106.35,107.58,105.74,106.75,107.25,105.89,106.23,107.27,106.05,109.11,109.23,104.67,2.52,"[4.5, 2.5, 4.0, -3.0, 1.0]",4.5,2.5,4.0,-3.0,1.0,False,False,False,False,False,False,False,True,False,False,105.14,True,True
ALL,Allstate Corporation (The) Common Stock,52684528082.0,1462327,0,False,2025-02-05,After market close,194.03,True,0.68,"[4.0, -2.0, 0.0, 2.5, -1.5]","[0.238, 0.076, 0.276, 0.124, 0.286]",0.45,2.16,-1.48,+/+,189.92,192.37,192.05,192.37,189.97,194.03,190.92,198.05,188.96,189.29,191.8,187.09,185.65,189.2,184.61,188.49,189.91,183.82,188.39,188.52,185.1,0.68,"[4.0, -2.0, 0.0, 2.5, -1.5]",4.0,-2.0,0.0,2.5,-1.5,False,False,False,True,False,False,False,False,False,True,194.03,True,True
ALLY,Ally Financial Inc. Common Stock,10104020760.0,3685343,0,False,2025-01-22,Before market open,41.07,True,0.37,"[2.0, 2.5, 0.0, 1.0, -1.5]","[0.224, 0.086, 0.276, 0.133, 0.281]",0.65,8.38,-8.01,+/+,37.89,41.07,39.35,41.18,38.84,38.53,39.79,40.02,38.15,38.72,39.73,38.54,38.93,39.23,38.46,38.77,39.7,38.31,38.62,39.29,38.37,0.37,"[2.0, 2.5, 0.0, 1.0, -1.5]",2.0,2.5,0.0,1.0,-1.5,False,False,False,False,False,False,False,False,False,True,41.07,True,True
ALNY,Alnylam Pharmaceuticals Inc. Common Stock,33028404210.0,1519744,1,False,2024-10-31,Before market open,275.41,True,1.22,"[3.5, 3.5, 3.0, -3.0, -3.5]","[0.15, 0.21, 0.325, 0.17, 0.145]",0.6,-2.16,3.38,+/-,281.49,275.41,266.59,276.0,263.65,267.05,273.91,274.03,264.0,269.95,272.92,263.67,265.29,268.89,264.23,273.01,278.21,265.52,272.22,275.07,270.04,1.22,"[3.5, 3.5, 3.0, -3.0, -3.5]",3.5,3.5,3.0,-3.0,-3.5,True,False,True,False,True,False,False,False,False,False,275.41,False,False
AMR,Alpha Metallurgical Resources Inc. Common Stock,1583943203.0,273070,0,False,2025-02-28,Before market open,151.57,True,-0.06,"[4.0, -2.5, 4.0, -6.0, -3.5]","[0.224, 0.086, 0.267, 0.133, 0.29]",0.45,2.03,-2.09,-/+,148.56,151.57,137.52,156.06,131.57,140.89,131.58,146.62,130.87,132.32,135.47,125.81,132.96,135.07,126.32,133.96,134.61,129.03,132.79,135.52,131.79,-0.06,"[4.0, -2.5, 4.0, -6.0, -3.5]",4.0,-2.5,4.0,-6.0,-3.5,False,False,False,True,False,False,False,True,False,True,151.57,False,True
GOOGL,Alphabet Inc. Class A Common Stock,1957835900000.0,29745782,0,False,2025-02-04,After market close,190.85,True,1.9,"[4.0, 3.5, 3.0, 2.0, -1.5]","[0.219, 0.09, 0.281, 0.138, 0.271]",0.6,-5.05,6.95,+/-,201.0,203.16,206.14,206.81,202.58,190.85,191.11,192.53,187.81,191.38,191.88,188.5,185.13,190.96,183.03,186.26,187.98,185.65,185.11,186.72,184.07,1.9,"[4.0, 3.5, 3.0, 2.0, -1.5]",4.0,3.5,3.0,2.0,-1.5,True,False,True,False,True,False,True,False,False,False,190.85,False,False
GOOG,Alphabet Inc. Class C Capital Stock,1979899800000.0,20871153,0,False,2025-02-04,After market close,192.88,True,1.77,"[4.5, 2.0, 4.0, 1.0, -2.5]","[0.238, 0.076, 0.281, 0.124, 0.281]",0.65,-4.71,6.48,+/-,202.41,204.27,207.47,208.46,204.03,192.88,193.08,194.33,189.69,193.09,193.61,190.27,186.93,192.8,184.89,187.99,189.77,187.4,186.86,188.59,185.87,1.77,"[4.5, 2.0, 4.0, 1.0, -2.5]",4.5,2.0,4.0,1.0,-2.5,True,False,True,False,True,False,True,False,False,False,192.88,False,False
MO,Altria Group Inc.,99904837326.0,9436834,0,False,2025-01-30,Before market open,50.12,True,1.14,"[3.0, -1.2, 2.0, -3.0, 1.5]","[0.224, 0.086, 0.267, 0.133, 0.29]",0.55,-3.11,4.25,+/-,51.73,50.12,50.63,50.74,49.19,50.39,51.31,51.53,50.39,51.91,52.0,50.93,51.69,52.06,51.09,51.65,51.98,51.48,51.71,52.55,51.44,1.14,"[3.0, -1.2, 2.0, -3.0, 1.5]",3.0,-1.2,2.0,-3.0,1.5,True,False,False,False,True,False,False,False,True,False,50.12,False,False
AMZN,Amazon.com Inc. Common Stock,1954433247096.0,55176543,0,False,2025-02-06,After market close,232.5,True,1.79,"[4.5, 2.0, -1.0, 2.0, 2.5]","[0.195, 0.105, 0.276, 0.152, 0.271]",0.65,-1.55,3.34,+/-,236.17,238.01,238.83,239.66,236.01,232.5,229.15,234.81,228.06,233.14,233.92,229.2,232.76,233.44,230.13,228.93,231.18,228.16,230.37,230.42,227.52,1.79,"[4.5, 2.0, -1.0, 2.0, 2.5]",4.5,2.0,-1.0,2.0,2.5,True,False,True,False,False,False,True,False,True,False,232.5,False,False
ABEV,Ambev S.A. American Depositary Shares (Each representing 1 Common Share),38984832470.0,21625974,0,False,2025-02-26,Before market open,1.95,True,0.18,"[4.5, 1.5, -1.0, -3.0, -1.5]","[0.252, 0.067, 0.276, 0.114, 0.29]",0.5,4.23,-4.05,+/+,1.87,1.95,1.97,1.98,1.93,2.01,2.09,2.11,2.0,2.05,2.07,2.01,2.06,2.09,2.04,2.07,2.08,2.04,2.17,2.18,2.09,0.18,"[4.5, 1.5, -1.0, -3.0, -1.5]",4.5,1.5,-1.0,-3.0,-1.5,False,False,False,False,False,True,False,True,False,True,1.95,True,True
AMCR,Amcor plc Ordinary Shares,13297157550.0,230407993,0,False,2025-02-04,Before market open,9.79,True,1.75,"[3.0, -1.5, 5.0, 1.0, -1.0]","[0.224, 0.086, 0.271, 0.133, 0.286]",0.18,3.66,-1.91,+/+,9.44,9.79,9.93,9.94,9.67,9.99,10.09,10.24,9.98,9.91,10.09,9.88,9.9,9.93,9.77,9.92,9.96,9.84,9.91,9.92,9.82,1.75,"[3.0, -1.5, 5.0, 1.0, -1.0]",3.0,-1.5,5.0,1.0,-1.0,False,False,False,True,False,False,False,False,False,True,9.79,True,True
DOX,Amdocs Limited Ordinary Shares,10005490687.0,459608,0,False,2025-02-04,After market close,91.24,True,-0.02,"[2.0, 1.5, 0.0, -3.0, -0.8]","[0.233, 0.081, 0.279, 0.129, 0.279]",0.15,5.01,-5.03,-/+,86.88,86.59,86.36,87.72,85.0,91.24,87.63,91.24,84.69,85.46,87.78,85.07,85.47,85.98,85.02,85.3,86.1,84.87,85.82,86.41,84.69,-0.02,"[2.0, 1.5, 0.0, -3.0, -0.8]",2.0,1.5,0.0,-3.0,-0.8,False,False,False,False,False,False,False,True,False,True,91.24,False,True
AS,Amer Sports Inc. Ordinary Shares,13430749277.0,1816253,0,False,2025-02-25,Before market open,26.4,True,-0.59,"[5.0, -2.5, 0.0, -5.0, -2.5]","[0.21, 0.095, 0.276, 0.143, 0.276]",0.5,-7.69,7.1,-/-,28.6,26.4,28.83,29.83,26.07,29.5,30.31,31.44,29.15,28.56,30.48,28.54,29.89,29.93,28.32,29.79,31.09,29.54,28.94,29.55,28.16,-0.59,"[5.0, -2.5, 0.0, -5.0, -2.5]",5.0,-2.5,0.0,-5.0,-2.5,True,False,False,False,False,False,False,False,False,False,26.4,True,False
AEE,Ameren Corporation Common Stock,26691029260.0,1203225,0,False,2025-02-13,After market close,98.13,True,1.71,"[3.5, 3.0, 2.0, -1.5, 1.0]","[0.238, 0.076, 0.274, 0.124, 0.288]",0.65,1.62,0.09,+/+,96.56,96.82,97.57,97.98,96.69,98.13,97.37,99.9,96.7,97.64,97.81,96.82,97.2,97.95,96.55,96.51,97.12,95.9,97.84,98.02,95.99,1.71,"[3.5, 3.0, 2.0, -1.5, 1.0]",3.5,3.0,2.0,-1.5,1.0,False,False,False,False,False,False,False,True,False,False,98.13,True,True
AAL,American Airlines Group Inc. Common Stock,6411361925.0,65137090,0,False,2025-01-23,Before market open,17.3,True,1.5,"[6.5, 3.5, 3.0, -4.0, -1.5]","[0.21, 0.095, 0.267, 0.143, 0.286]",0.55,-7.29,8.79,+/-,18.66,17.3,17.03,17.54,16.73,16.85,16.96,17.34,16.55,17.2,17.54,16.7,17.15,17.47,16.95,17.33,17.34,16.94,16.9,17.23,16.8,1.5,"[6.5, 3.5, 3.0, -4.0, -1.5]",6.5,3.5,3.0,-4.0,-1.5,True,False,True,False,True,False,False,False,False,False,17.3,False,False
AEP,American Electric Power Company Inc. Common Stock,57053099968.0,3303394,0,False,2025-02-13,Before market open,101.37,True,1.82,"[3.5, 3.5, 5.0, -3.0, -0.8]","[0.214, 0.095, 0.276, 0.143, 0.271]",0.52,-0.96,2.78,+/-,102.35,101.37,100.99,102.57,100.32,101.21,101.83,102.92,100.84,102.2,103.24,101.0,103.09,103.16,101.72,104.35,104.65,102.2,105.33,105.73,104.06,1.82,"[3.5, 3.5, 5.0, -3.0, -0.8]",3.5,3.5,5.0,-3.0,-0.8,True,False,True,False,True,False,False,False,False,False,101.37,False,False
AXP,American Express Company Common Stock,188136135150.0,2473915,0,False,2025-01-24,Before market open,323.33,True,1.12,"[3.0, 4.5, 1.0, -4.0, 1.0]","[0.238, 0.076, 0.276, 0.124, 0.286]",0.55,-0.45,1.57,+/-,324.79,323.33,320.28,323.4,312.69,317.08,315.37,317.78,310.81,315.99,316.82,309.69,314.21,318.42,313.1,317.89,320.82,314.95,316.4,320.58,314.47,1.12,"[3.0, 4.5, 1.0, -4.0, 1.0]",3.0,4.5,1.0,-4.0,1.0,True,False,True,False,True,False,False,False,True,False,323.33,False,False
AFG,American Financial Group Inc. Common Stock,10691761915.0,257097,0,False,2025-02-04,After market close,129.12,True,1.08,"[1.5, 1.5, 0.0, 1.5, 1.5]","[0.229, 0.086, 0.281, 0.133, 0.271]",0.65,-3.44,4.52,+/-,133.71,133.65,133.05,135.09,132.78,129.12,124.75,130.09,123.98,125.84,126.23,122.68,123.81,125.14,122.46,123.78,124.33,122.91,124.35,124.99,122.75,1.08,"[1.5, 1.5, 0.0, 1.5, 1.5]",1.5,1.5,0.0,1.5,1.5,True,False,True,False,False,False,True,False,True,False,129.12,False,False
AMH,American Homes 4 Rent Common Shares of Beneficial Interest,13839336283.0,2724713,0,False,2025-02-20,After market close,35.19,True,2.03,"[4.0, -1.5, 2.0, 7.5, -1.5]","[0.222, 0.14, 0.3, 0.14, 0.198]",0.55,0.54,1.49,+/+,35.0,35.02,35.4,35.43,34.94,35.19,34.84,35.36,34.01,34.48,34.99,34.37,35.03,35.18,34.51,34.5,35.07,34.37,36.13,36.15,34.27,2.03,"[4.0, -1.5, 2.0, 7.5, -1.5]",4.0,-1.5,2.0,7.5,-1.5,False,False,False,True,False,False,False,False,False,True,35.19,True,True
AIG,American International Group Inc. New Common Stock,48611769741.0,3055595,0,False,2025-02-11,After market close,74.88,True,-0.61,"[1.5, 1.5, -2.0, -3.0, -0.5]","[0.224, 0.086, 0.267, 0.133, 0.29]",0.55,0.2,-0.81,-/+,74.73,74.85,75.56,76.24,74.69,74.88,76.49,76.6,73.27,76.03,76.88,74.67,73.98,75.94,73.59,75.1,75.27,73.48,74.92,75.45,73.45,-0.61,"[1.5, 1.5, -2.0, -3.0, -0.5]",1.5,1.5,-2.0,-3.0,-0.5,False,False,False,False,False,True,False,True,False,True,74.88,False,True
AMT,American Tower Corporation (REIT) Common Stock,105523041805.0,3491488,0,False,2025-02-25,Before market open,195.9,True,1.31,"[5.0, 2.5, 0.0, 3.0, -1.5]","[0.238, 0.076, 0.267, 0.124, 0.295]",0.62,2.87,-1.56,+/+,190.43,195.9,202.09,204.59,193.43,202.92,199.09,203.72,197.96,202.31,202.5,197.7,203.94,204.66,200.96,207.9,208.57,203.32,205.43,213.39,205.25,1.31,"[5.0, 2.5, 0.0, 3.0, -1.5]",5.0,2.5,0.0,3.0,-1.5,False,False,False,False,False,False,False,False,False,True,195.9,True,True
AWK,American Water Works Company Inc. Common Stock,28546135043.0,1255471,0,False,2025-02-19,After market close,130.0,True,2.48,"[4.0, 1.5, 5.0, 1.0, -1.5]","[0.24, 0.13, 0.3, 0.13, 0.2]",0.65,2.23,0.25,+/+,127.17,126.72,127.86,128.2,126.46,130.0,128.67,131.81,126.61,132.68,133.82,128.17,133.59,135.19,130.57,137.25,138.73,133.05,135.06,137.85,134.0,2.48,"[4.0, 1.5, 5.0, 1.0, -1.5]",4.0,1.5,5.0,1.0,-1.5,False,False,False,False,False,False,False,False,False,True,130.0,True,True
AMP,Ameriprise Financial Inc. Common Stock,45273735399.0,480159,0,False,2025-01-29,After market close,579.81,True,0.95,"[2.0, 1.5, 4.0, -3.0, -1.2]","[0.214, 0.095, 0.281, 0.143, 0.267]",0.45,1.67,-0.72,+/+,570.27,567.88,573.55,576.3,564.6,579.81,546.33,580.45,531.37,541.87,545.64,536.24,535.64,537.01,522.51,533.93,537.02,529.54,536.81,537.59,530.55,0.95,"[2.0, 1.5, 4.0, -3.0, -1.2]",2.0,1.5,4.0,-3.0,-1.2,False,False,False,False,False,False,False,True,False,True,579.81,True,True
AMGN,Amgen Inc. Common Stock,156413319534.0,2612306,0,False,2025-02-04,After market close,288.36,True,2.02,"[3.0, 3.5, 2.0, 0.5, 1.5]","[0.238, 0.076, 0.276, 0.124, 0.286]",0.65,0.63,1.39,+/+,286.55,283.29,286.7,288.15,282.24,288.36,305.34,305.75,287.2,295.39,307.01,294.74,291.19,297.21,290.24,292.43,294.5,288.34,294.28,295.56,286.05,2.02,"[3.0, 3.5, 2.0, 0.5, 1.5]",3.0,3.5,2.0,0.5,1.5,False,False,False,False,False,False,False,False,False,False,288.36,True,True
APH,Amphenol Corporation Common Stock,93078649283.0,6624104,0,False,2025-01-22,Before market open,75.45,True,1.58,"[6.5, 1.5, 0.0, -2.0, 1.5]","[0.202, 0.1, 0.276, 0.148, 0.274]",0.7,4.03,-2.45,+/+,72.53,75.45,77.64,78.05,73.03,77.79,78.35,78.62,76.46,76.99,79.18,76.72,67.32,72.56,65.51,68.4,68.75,66.2,69.2,69.91,68.62,1.58,"[6.5, 1.5, 0.0, -2.0, 1.5]",6.5,1.5,0.0,-2.0,1.5,False,False,False,False,False,False,False,True,False,False,75.45,True,True
ADI,Analog Devices Inc. Common Stock,96080564287.0,3401605,0,False,2025-02-19,Before market open,229.02,True,3.32,"[3.0, 2.0, 8.0, 1.5, -1.5]","[0.205, 0.15, 0.308, 0.15, 0.188]",0.55,4.45,-1.13,+/+,219.27,229.02,240.61,241.46,223.13,242.48,242.76,246.03,241.5,237.88,245.01,236.73,235.96,239.6,235.16,234.28,237.3,233.36,232.72,235.36,230.83,3.32,"[3.0, 2.0, 8.0, 1.5, -1.5]",3.0,2.0,8.0,1.5,-1.5,False,False,False,False,False,False,False,False,False,True,229.02,True,True
AU,AngloGold Ashanti PLC Ordinary Shares,20055482481.0,2059477,0,False,2025-02-19,Before market open,28.69,True,2.4,"[7.0, 4.0, 2.0, 1.0, -2.0]","[0.195, 0.16, 0.3, 0.16, 0.185]",0.65,-8.95,11.35,+/-,31.51,28.69,30.39,30.45,28.65,30.89,31.34,32.36,30.89,30.97,31.28,30.48,31.19,31.43,30.52,30.15,30.9,29.77,30.38,30.39,29.41,2.4,"[7.0, 4.0, 2.0, 1.0, -2.0]",7.0,4.0,2.0,1.0,-2.0,True,False,True,False,True,False,True,False,False,False,28.69,False,False
BUD,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),116853847965.0,1050519,0,False,2025-02-26,Before market open,59.19,True,1.25,"[4.0, 2.0, 3.0, -1.5, -1.5]","[0.224, 0.086, 0.271, 0.133, 0.286]",0.65,8.07,-6.82,+/+,54.77,59.19,58.72,59.8,58.72,59.18,59.51,60.33,58.88,59.84,60.27,59.48,60.74,61.38,60.38,61.08,61.74,61.0,62.23,62.43,61.84,1.25,"[4.0, 2.0, 3.0, -1.5, -1.5]",4.0,2.0,3.0,-1.5,-1.5,False,False,False,False,False,False,False,True,False,True,59.19,True,True
NLY,Annaly Capital Management Inc. Common Stock,11110255336.0,5779332,0,False,2025-01-29,After market close,19.33,True,1.23,"[2.0, 2.5, 3.0, 1.5, -1.5]","[0.238, 0.076, 0.271, 0.124, 0.29]",0.65,0.55,0.68,+/+,19.23,19.2,19.09,19.35,19.01,19.33,19.78,19.79,19.32,19.72,19.99,19.57,19.53,19.71,19.19,19.81,19.81,19.39,19.84,19.94,19.77,1.23,"[2.0, 2.5, 3.0, 1.5, -1.5]",2.0,2.5,3.0,1.5,-1.5,False,False,False,False,False,False,False,False,False,True,19.33,True,True
AM,Antero Midstream Corporation Common Stock,7920929300.0,3094458,0,False,2025-02-12,After market close,16.13,True,1.73,"[3.0, 4.5, 2.0, 1.0, -1.5]","[0.242, 0.13, 0.295, 0.13, 0.202]",0.55,1.49,0.24,+/+,15.89,15.69,15.64,15.94,15.58,16.13,16.59,16.68,15.81,16.45,16.76,16.39,16.56,16.74,16.53,16.53,16.71,16.46,16.34,16.51,16.15,1.73,"[3.0, 4.5, 2.0, 1.0, -1.5]",3.0,4.5,2.0,1.0,-1.5,False,False,False,False,False,False,False,False,False,True,16.13,True,True
AR,Antero Resources Corporation Common Stock,10838399400.0,6023859,0,False,2025-02-12,After market close,38.76,True,2.31,"[5.0, 5.0, 2.0, 2.0, -2.0]","[0.175, 0.17, 0.305, 0.17, 0.18]",0.6,-3.15,5.46,+/-,40.02,39.75,39.38,40.36,39.07,38.76,40.15,40.53,38.61,39.84,40.5,39.41,39.74,40.34,38.77,40.35,41.18,40.13,39.51,40.21,39.07,2.31,"[5.0, 5.0, 2.0, 2.0, -2.0]",5.0,5.0,2.0,2.0,-2.0,True,False,True,False,True,False,True,False,False,False,38.76,False,False
AON,Aon plc Class A Ordinary Shares (Ireland),76613322798.0,1752399,0,False,2025-01-31,Before market open,371.05,True,1.4,"[3.0, 1.5, 2.0, 1.5, -1.5]","[0.22, 0.14, 0.305, 0.14, 0.195]",0.18,-0.3,1.7,+/-,372.15,371.05,370.82,378.52,369.29,370.08,374.88,375.92,365.44,377.46,378.76,375.6,382.39,383.25,377.87,384.72,385.56,383.29,386.51,387.48,383.37,1.4,"[3.0, 1.5, 2.0, 1.5, -1.5]",3.0,1.5,2.0,1.5,-1.5,True,False,True,False,True,False,True,False,False,False,371.05,False,False
APO,Apollo Global Management Inc. (New) Common Stock,77859173863.0,4536872,0,False,2025-02-04,Before market open,163.55,True,2.05,"[5.0, 1.2, 6.0, -3.0, -1.5]","[0.219, 0.09, 0.279, 0.138, 0.274]",0.6,-1.85,3.9,+/-,166.64,163.55,162.13,168.85,160.6,160.71,165.28,165.7,159.92,164.41,167.77,162.75,162.99,166.67,162.65,161.71,164.29,160.33,157.63,160.08,156.43,2.05,"[5.0, 1.2, 6.0, -3.0, -1.5]",5.0,1.2,6.0,-3.0,-1.5,True,False,True,False,True,False,False,False,False,False,163.55,False,False
AAPL,Apple Inc. Common Stock,3204508612360.0,57365675,0,False,2024-08-01,After market close,218.42,True,3.04,"[3.5, 2.0, 5.0, 1.5, 1.2]","[0.24, 0.13, 0.3, 0.13, 0.2]",0.7,-1.32,4.36,+/-,221.34,223.62,217.63,223.73,216.29,218.42,219.12,224.84,216.98,208.57,212.78,195.34,206.54,209.29,200.4,209.12,212.92,205.7,212.6,213.48,208.13,3.04,"[3.5, 2.0, 5.0, 1.5, 1.2]",3.5,2.0,5.0,1.5,1.2,True,False,True,False,True,False,True,False,True,False,218.42,False,False
APLD,Applied Digital Corporation Common Stock,1020218417.0,36021731,0,False,2025-01-14,After market close,8.42,True,0.3,"[7.0, -3.0, 3.0, 2.0, -4.5]","[0.136, 0.176, 0.24, 0.181, 0.267]",0.55,8.44,-8.14,+/+,7.76,9.53,8.54,9.72,8.25,8.42,8.37,8.69,8.11,8.98,9.73,8.26,8.9,9.27,8.58,9.41,9.53,8.45,9.64,9.87,9.15,0.3,"[7.0, -3.0, 3.0, 2.0, -4.5]",7.0,-3.0,3.0,2.0,-4.5,False,False,False,True,False,False,False,False,False,True,8.42,True,True
AMAT,Applied Materials Inc. Common Stock,122442960353.0,7273648,0,False,2025-02-13,After market close,174.44,True,1.14,"[1.5, 3.0, -0.5, 1.0, 2.0]","[0.229, 0.086, 0.281, 0.133, 0.271]",0.25,-3.34,4.48,+/-,180.47,179.9,183.85,184.1,179.21,174.44,168.81,175.6,168.22,171.6,173.36,168.71,173.66,174.5,170.74,176.01,178.37,174.5,171.98,176.25,170.6,1.14,"[1.5, 3.0, -0.5, 1.0, 2.0]",1.5,3.0,-0.5,1.0,2.0,True,False,True,False,False,False,True,False,True,False,174.44,False,False
APP,Applovin Corporation Class A Common Stock,91554151191.0,9277913,0,False,2025-02-12,After market close,499.34,True,2.67,"[7.5, 4.5, 0.0, 1.5, 2.5]","[0.16, 0.17, 0.32, 0.17, 0.18]",0.65,33.07,-30.4,+/+,375.25,375.93,380.32,390.21,372.0,499.34,471.67,525.15,449.0,510.13,516.99,462.8,496.0,519.79,487.99,494.17,507.0,481.12,450.01,494.54,427.13,2.67,"[7.5, 4.5, 0.0, 1.5, 2.5]",7.5,4.5,0.0,1.5,2.5,False,False,False,False,False,False,False,False,False,False,499.34,True,True
ATR,AptarGroup Inc. Common Stock,9859922046.0,445325,0,False,2025-02-06,After market close,157.15,True,2.06,"[4.0, 1.5, 2.0, 1.5, 1.0]","[0.224, 0.086, 0.276, 0.133, 0.281]",0.7,-0.44,2.5,+/-,157.84,159.36,155.98,159.36,154.9,157.15,142.75,157.43,141.61,142.85,144.17,140.48,141.86,142.64,139.84,141.27,143.06,139.51,142.34,143.35,141.04,2.06,"[4.0, 1.5, 2.0, 1.5, 1.0]",4.0,1.5,2.0,1.5,1.0,True,False,True,False,True,False,True,False,True,False,157.15,False,False
APTV,Aptiv PLC Ordinary Shares,13092209758.0,3439481,0,False,2025-02-06,Before market open,65.0,True,1.37,"[4.5, 1.8, 0.0, 4.5, -1.5]","[0.214, 0.095, 0.274, 0.143, 0.274]",0.55,6.09,-4.72,+/+,61.27,65.0,63.48,65.76,63.02,65.0,64.1,65.79,63.1,63.98,65.23,63.34,64.66,65.11,63.66,65.45,65.95,63.91,66.41,66.87,65.8,1.37,"[4.5, 1.8, 0.0, 4.5, -1.5]",4.5,1.8,0.0,4.5,-1.5,False,False,False,False,False,False,False,False,False,True,65.0,True,True
ACGL,Arch Capital Group Ltd. Common Stock,34037394160.0,1304308,0,False,2025-02-10,After market close,89.5,True,2.18,"[4.5, 2.0, 1.0, 2.0, 1.5]","[0.238, 0.076, 0.276, 0.124, 0.286]",0.75,-4.28,6.46,+/-,93.5,93.59,91.46,93.69,91.24,89.5,89.6,90.44,87.42,88.26,89.76,87.94,90.16,90.32,88.19,88.2,90.21,88.02,88.33,88.9,87.76,2.18,"[4.5, 2.0, 1.0, 2.0, 1.5]",4.5,2.0,1.0,2.0,1.5,True,False,True,False,True,False,True,False,True,False,89.5,False,False
